Index;delivery_id;delivery_partner;package_type;vehicle_type;delivery_mode;region;weather_condition;distance_km;package_weight_kg;delivery_date;expected_time_hours;delayed;delivery_status;delivery_rating;delivery_cost
18328;DLV-18328;shadowfax;pharmacy;van;standard;east;cold;121.5;44.39;29/06/2024;6;no;delivered;5;740.67
18329;DLV-18329;dhl;pharmacy;ev bike;same day;north;clear;30.7;15.97;28/06/2024;2;no;delivered;5;301.41
18330;DLV-18330;fedex;clothing;ev van;same day;east;hot;232.8;40.57;01/08/2024;6;no;delivered;5;1385.71
18331;DLV-18331;blue dart;cosmetics;ev van;express;west;cold;199.7;9.68;29/12/2024;5;no;delivered;3;1077.54
18332;DLV-18332;dhl;clothing;van;standard;central;hot;186.8;44.84;21/12/2024;4;no;delivered;4;1068.52
18333;DLV-18333;ecom express;cosmetics;truck;express;central;rainy;93.3;3.01;15/05/2024;8;yes;failed;1;525.53
18334;DLV-18334;shadowfax;pharmacy;ev bike;express;south;clear;14.3;11.13;12/03/2024;0;no;delivered;5;154.89
18335;DLV-18335;dhl;furniture;truck;express;south;foggy;179.2;17.63;24/11/2024;7;yes;failed;2;998.89
18336;DLV-18336;blue dart;cosmetics;scooter;two day;south;foggy;233.4;45.78;11/11/2024;12;no;delivered;4;1304.34
18337;DLV-18337;ecom express;cosmetics;truck;same day;south;hot;91.8;35.02;21/01/2024;2;no;delivered;3;664.06
18338;DLV-18338;blue dart;clothing;bike;same day;central;clear;205.6;9.12;01/03/2024;5;no;delivered;5;1155.36
18339;DLV-18339;xpressbees;groceries;ev van;standard;north;hot;39.6;49.21;28/10/2024;3;no;delivered;4;345.63
18340;DLV-18340;ekart;furniture;truck;same day;south;hot;219.3;13.86;19/05/2024;9;yes;delayed;2;1238.08
18341;DLV-18341;ekart;clothing;scooter;same day;west;rainy;256.4;29.82;24/03/2024;12;yes;delayed;2;1471.46
18342;DLV-18342;blue dart;groceries;van;same day;north;foggy;117.4;3.05;03/01/2024;3;no;delivered;5;696.15
18343;DLV-18343;dhl;electronics;bike;express;south;hot;41.5;42.02;13/04/2024;1;no;delivered;5;383.56
18344;DLV-18344;xpressbees;groceries;ev bike;same day;north;cold;146.2;42.61;20/04/2024;4;no;delivered;4;958.83
18345;DLV-18345;dhl;clothing;truck;express;south;foggy;175.7;24.34;07/07/2024;8;yes;failed;1;1001.52
18346;DLV-18346;delhivery;clothing;bike;two day;south;hot;35.6;22.71;20/11/2024;3;no;delivered;5;246.13
18347;DLV-18347;ekart;fragile items;van;express;west;stormy;59.2;40.47;08/12/2024;7;yes;delayed;2;467.41
18348;DLV-18348;blue dart;clothing;bike;two day;central;clear;20.3;7.59;10/08/2024;2;no;delivered;4;124.27
18349;DLV-18349;dhl;clothing;van;two day;central;hot;254.1;38.55;26/02/2024;6;no;delivered;5;1386.15
18350;DLV-18350;ecom express;documents;ev van;two day;west;rainy;114.6;43.74;09/06/2024;9;no;delivered;4;704.22
18351;DLV-18351;ecom express;electronics;truck;same day;west;clear;167.6;31.54;12/04/2024;4;no;delivered;4;1032.62
18352;DLV-18352;ecom express;fragile items;van;express;north;clear;207.8;12.99;06/10/2024;4;no;delivered;4;1127.97
18353;DLV-18353;blue dart;automobile parts;truck;same day;west;foggy;76.7;14.37;07/05/2024;2;no;delivered;4;526.61
18354;DLV-18354;fedex;fragile items;truck;two day;east;rainy;229.9;24.1;03/12/2024;10;no;delivered;3;1221.8
18355;DLV-18355;delhivery;fragile items;bike;two day;central;foggy;50.3;40.2;04/09/2024;3;no;delivered;5;372.1
18356;DLV-18356;fedex;electronics;scooter;two day;west;cold;296.7;9.08;04/03/2024;8;no;delivered;4;1510.74
18357;DLV-18357;shadowfax;furniture;ev bike;same day;west;clear;141.0;1.13;18/12/2024;7;no;delivered;4;808.39
18358;DLV-18358;xpressbees;electronics;ev van;express;central;cold;148.8;48.71;25/03/2024;6;yes;delayed;2;940.13
18359;DLV-18359;dhl;documents;bike;express;north;rainy;167.2;20.56;30/01/2024;6;yes;delayed;3;947.68
18360;DLV-18360;delhivery;furniture;ev van;express;east;rainy;87.9;36.45;16/11/2024;6;yes;delayed;3;598.85
18361;DLV-18361;fedex;cosmetics;bike;two day;central;clear;137.1;30.07;06/02/2024;4;no;delivered;4;775.71
18362;DLV-18362;dhl;documents;truck;express;south;rainy;13.1;38.17;03/06/2024;5;yes;delayed;3;230.01
18363;DLV-18363;shadowfax;documents;ev bike;express;west;cold;250.7;4.39;14/08/2024;10;yes;delayed;2;1316.67
18364;DLV-18364;delhivery;fragile items;scooter;express;central;rainy;282.5;38.71;19/01/2024;10;yes;failed;1;1578.63
18365;DLV-18365;shadowfax;documents;ev van;express;central;hot;112.8;43.92;29/04/2024;3;no;delivered;5;745.76
18366;DLV-18366;dhl;furniture;ev van;standard;south;stormy;253.5;3.33;21/08/2024;11;no;delivered;5;1277.49
18367;DLV-18367;xpressbees;documents;van;standard;south;clear;194.2;24.46;01/02/2024;9;no;delivered;5;1044.38
18368;DLV-18368;ecom express;fragile items;ev van;standard;central;foggy;91.1;42.37;21/04/2024;4;no;delivered;4;582.61
18369;DLV-18369;ekart;furniture;bike;standard;south;clear;67.0;30.66;29/08/2024;3;no;delivered;4;426.98
18370;DLV-18370;xpressbees;electronics;truck;standard;south;foggy;170.9;11.09;16/09/2024;6;no;delivered;3;887.77
18371;DLV-18371;blue dart;clothing;scooter;two day;west;foggy;80.2;9.87;26/03/2024;6;no;delivered;4;430.61
18372;DLV-18372;ecom express;automobile parts;truck;standard;east;clear;205.5;13.87;13/03/2024;5;no;delivered;4;1069.11
18373;DLV-18373;fedex;automobile parts;scooter;standard;north;stormy;79.2;29.33;10/04/2024;8;no;delivered;5;483.99
18374;DLV-18374;xpressbees;cosmetics;van;same day;north;rainy;257.1;36.94;30/06/2024;6;no;delivered;4;1496.32
18375;DLV-18375;xpressbees;electronics;ev bike;two day;west;hot;261.2;29.61;28/07/2024;6;no;delivered;3;1394.83
18376;DLV-18376;shadowfax;cosmetics;scooter;same day;central;foggy;148.0;25.7;03/09/2024;6;no;delivered;3;917.1
18377;DLV-18377;dhl;pharmacy;ev van;standard;west;cold;175.3;18.83;12/02/2024;6;no;delivered;3;932.99
18378;DLV-18378;xpressbees;automobile parts;ev bike;same day;east;rainy;108.5;4.13;25/10/2024;10;yes;delayed;2;654.89
18379;DLV-18379;fedex;furniture;scooter;same day;central;stormy;263.2;43.53;24/01/2024;14;yes;delayed;3;1546.59
18380;DLV-18380;shadowfax;furniture;ev bike;same day;central;stormy;266.6;8.43;04/01/2024;10;yes;failed;1;1458.29
18381;DLV-18381;shadowfax;pharmacy;scooter;express;south;clear;187.0;27.0;06/01/2024;3;no;delivered;5;1066.0
18382;DLV-18382;fedex;clothing;truck;express;central;clear;36.9;45.35;14/09/2024;1;no;delivered;4;370.55
18383;DLV-18383;blue dart;cosmetics;truck;two day;central;rainy;155.2;5.52;14/12/2024;10;no;delivered;4;792.56
18384;DLV-18384;ekart;furniture;ev bike;two day;north;foggy;207.0;20.28;28/01/2024;9;no;delivered;3;1095.84
18385;DLV-18385;ecom express;clothing;van;express;west;cold;280.1;6.07;13/01/2024;8;yes;delayed;2;1468.71
18386;DLV-18386;fedex;fragile items;van;same day;north;hot;280.2;36.33;05/05/2024;6;no;delivered;3;1609.99
18387;DLV-18387;shadowfax;documents;van;two day;east;rainy;234.2;32.47;17/04/2024;15;no;delivered;4;1268.41
18388;DLV-18388;ekart;fragile items;ev van;same day;central;stormy;4.8;19.57;11/08/2024;7;no;delivered;4;182.71
18389;DLV-18389;xpressbees;documents;ev van;same day;central;clear;123.3;39.47;08/11/2024;4;no;delivered;4;834.91
18390;DLV-18390;fedex;furniture;scooter;two day;east;cold;280.1;48.59;09/01/2024;10;no;delivered;5;1546.27
18391;DLV-18391;blue dart;groceries;bike;same day;east;hot;113.6;35.51;10/09/2024;3;no;delivered;5;774.53
18392;DLV-18392;blue dart;cosmetics;ev van;standard;central;rainy;182.0;48.68;22/08/2024;6;no;delivered;5;1056.04
18393;DLV-18393;dhl;clothing;scooter;express;north;hot;249.8;22.05;19/05/2024;6;no;delivered;5;1365.15
18394;DLV-18394;shadowfax;documents;scooter;same day;west;clear;61.4;17.35;28/05/2024;3;no;delivered;4;459.05
18395;DLV-18395;ekart;clothing;bike;two day;south;rainy;59.9;10.1;04/12/2024;5;no;delivered;4;329.8
18396;DLV-18396;ekart;documents;bike;two day;west;stormy;277.6;36.25;21/07/2024;14;no;delivered;3;1496.75
18397;DLV-18397;ekart;furniture;bike;standard;north;stormy;251.3;47.97;04/07/2024;14;no;delivered;3;1400.41
18398;DLV-18398;ekart;pharmacy;truck;standard;east;rainy;131.4;18.42;22/12/2024;9;no;delivered;5;712.26
18399;DLV-18399;xpressbees;fragile items;truck;standard;west;stormy;275.3;17.61;26/09/2024;17;no;delivered;3;1429.33
18400;DLV-18400;fedex;groceries;bike;standard;west;clear;169.3;4.36;09/02/2024;7;no;delivered;4;859.58
18401;DLV-18401;fedex;groceries;truck;express;west;clear;66.4;42.5;05/12/2024;1;no;delivered;4;509.5
18402;DLV-18402;blue dart;clothing;scooter;express;central;clear;106.6;14.11;10/04/2024;6;yes;delayed;2;625.33
18403;DLV-18403;fedex;electronics;truck;same day;south;hot;244.5;2.37;25/05/2024;8;yes;delayed;2;1329.61
18404;DLV-18404;ecom express;cosmetics;ev bike;express;west;stormy;164.7;21.58;22/01/2024;9;yes;failed;1;938.24
18405;DLV-18405;xpressbees;pharmacy;van;express;central;rainy;8.8;23.93;22/01/2024;5;yes;delayed;3;165.79
18406;DLV-18406;fedex;furniture;scooter;two day;central;foggy;153.6;39.8;02/02/2024;7;no;delivered;4;887.4
18407;DLV-18407;ekart;groceries;ev van;two day;south;hot;5.0;36.23;01/11/2024;1;no;delivered;4;133.69
18408;DLV-18408;dhl;furniture;ev bike;two day;south;rainy;50.4;41.7;26/03/2024;5;no;delivered;4;377.1
18409;DLV-18409;delhivery;fragile items;ev van;two day;east;rainy;196.3;36.82;28/05/2024;11;no;delivered;5;1091.96
18410;DLV-18410;delhivery;clothing;bike;standard;central;foggy;187.2;2.74;26/07/2024;6;no;delivered;3;944.22
18411;DLV-18411;xpressbees;furniture;scooter;same day;central;rainy;163.0;39.87;01/01/2024;9;yes;failed;1;1034.61
18412;DLV-18412;amazon logistics;documents;van;express;east;hot;186.4;33.87;03/11/2024;3;no;delivered;4;1083.61
18413;DLV-18413;ecom express;electronics;scooter;same day;west;cold;124.4;31.25;04/05/2024;3;no;delivered;3;815.75
18414;DLV-18414;shadowfax;cosmetics;van;two day;north;rainy;3.6;31.55;03/08/2024;3;no;delivered;5;109.15
18415;DLV-18415;ecom express;cosmetics;scooter;standard;west;cold;198.0;24.21;12/04/2024;5;no;delivered;3;1062.63
18416;DLV-18416;dhl;fragile items;van;same day;west;stormy;216.8;38.87;23/03/2024;11;yes;failed;1;1300.61
18417;DLV-18417;ekart;electronics;ev bike;two day;south;stormy;168.8;14.41;12/11/2024;7;no;delivered;5;887.23
18418;DLV-18418;ekart;clothing;van;same day;west;cold;182.6;15.16;21/01/2024;6;no;delivered;5;1058.48
18419;DLV-18419;ekart;pharmacy;ev bike;same day;central;cold;56.6;2.14;25/10/2024;4;no;delivered;5;389.42
18420;DLV-18420;xpressbees;fragile items;van;standard;central;clear;76.6;44.66;08/08/2024;4;no;delivered;5;516.98
18421;DLV-18421;delhivery;automobile parts;van;two day;west;clear;162.6;12.59;26/11/2024;5;no;delivered;4;850.77
18422;DLV-18422;ecom express;fragile items;scooter;two day;west;stormy;87.2;49.52;03/09/2024;8;no;delivered;4;585.64
18423;DLV-18423;xpressbees;automobile parts;bike;express;west;stormy;68.3;39.98;09/02/2024;7;yes;delayed;2;511.44
18424;DLV-18424;dhl;fragile items;bike;express;north;hot;234.4;41.1;22/05/2024;6;yes;failed;1;1345.3
18425;DLV-18425;xpressbees;documents;scooter;same day;south;rainy;185.2;6.79;02/10/2024;7;no;delivered;5;1046.37
18426;DLV-18426;blue dart;pharmacy;truck;standard;central;foggy;31.6;30.58;06/10/2024;2;no;delivered;4;249.74
18427;DLV-18427;dhl;pharmacy;bike;standard;north;foggy;251.8;5.21;25/06/2024;10;no;delivered;4;1274.63
18428;DLV-18428;delhivery;groceries;van;standard;south;hot;160.4;10.06;16/05/2024;7;no;delivered;4;832.18
18429;DLV-18429;blue dart;fragile items;bike;standard;central;stormy;225.7;49.48;14/05/2024;11;no;delivered;4;1276.94
18430;DLV-18430;delhivery;cosmetics;van;two day;west;hot;164.8;13.62;19/09/2024;7;no;delivered;3;864.86
18431;DLV-18431;amazon logistics;furniture;scooter;same day;south;foggy;142.9;35.44;03/09/2024;8;yes;delayed;3;920.82
18432;DLV-18432;xpressbees;furniture;scooter;same day;east;hot;213.6;27.54;03/04/2024;5;no;delivered;3;1250.62
18433;DLV-18433;ecom express;fragile items;truck;standard;west;clear;142.6;17.18;25/04/2024;4;no;delivered;5;764.54
18434;DLV-18434;ecom express;clothing;ev van;express;south;clear;192.9;43.95;18/12/2024;6;yes;delayed;3;1146.35
18435;DLV-18435;ecom express;clothing;truck;two day;central;foggy;170.7;42.14;19/08/2024;7;no;delivered;3;979.92
18436;DLV-18436;ecom express;groceries;scooter;same day;east;stormy;215.2;40.91;19/10/2024;8;yes;delayed;3;1298.73
18437;DLV-18437;delhivery;clothing;ev van;standard;central;rainy;235.3;48.13;26/02/2024;9;no;delivered;4;1320.89
18438;DLV-18438;amazon logistics;furniture;ev van;two day;west;rainy;212.5;20.83;10/01/2024;9;no;delivered;5;1124.99
18439;DLV-18439;xpressbees;groceries;ev bike;same day;north;stormy;276.7;17.93;22/07/2024;11;yes;delayed;2;1537.29
18440;DLV-18440;blue dart;furniture;scooter;express;central;clear;281.9;41.13;04/09/2024;9;yes;delayed;2;1582.89
18441;DLV-18441;blue dart;furniture;scooter;same day;north;rainy;33.5;23.34;11/05/2024;7;no;delivered;5;337.52
18442;DLV-18442;ecom express;automobile parts;ev van;express;central;foggy;183.5;47.06;05/12/2024;6;yes;failed;1;1108.68
18443;DLV-18443;amazon logistics;documents;ev van;same day;north;stormy;175.2;1.0;08/03/2024;7;no;delivered;5;979.0
18444;DLV-18444;ekart;groceries;van;express;central;clear;15.0;26.53;13/01/2024;2;no;delivered;4;204.59
18445;DLV-18445;delhivery;cosmetics;van;express;east;hot;115.9;4.39;29/04/2024;2;no;delivered;3;642.67
18446;DLV-18446;dhl;documents;truck;standard;north;clear;80.3;47.38;18/08/2024;2;no;delivered;5;543.64
18447;DLV-18447;delhivery;pharmacy;ev van;standard;south;foggy;126.6;20.46;01/08/2024;7;no;delivered;3;694.38
18448;DLV-18448;xpressbees;automobile parts;scooter;two day;north;cold;231.7;43.78;23/11/2024;4;no;delivered;4;1289.84
18449;DLV-18449;dhl;groceries;ev bike;standard;east;cold;87.6;23.4;07/04/2024;4;no;delivered;4;508.2
18450;DLV-18450;delhivery;documents;ev van;standard;south;cold;277.4;39.33;08/12/2024;8;no;delivered;5;1504.99
18451;DLV-18451;ecom express;clothing;scooter;express;west;hot;264.1;15.58;28/02/2024;10;yes;delayed;2;1417.24
18452;DLV-18452;amazon logistics;electronics;scooter;standard;central;rainy;190.2;15.59;06/07/2024;9;no;delivered;4;997.77
18453;DLV-18453;ecom express;documents;bike;express;south;stormy;296.0;40.11;22/06/2024;8;yes;delayed;2;1632.7205999999999
18454;DLV-18454;ecom express;fragile items;ev bike;standard;north;clear;5.3;2.05;21/09/2024;1;no;delivered;5;95.6674
18455;DLV-18455;delhivery;documents;scooter;express;north;cold;105.9;10.46;22/08/2024;5;yes;failed;1;610.88
18456;DLV-18456;xpressbees;automobile parts;bike;standard;west;foggy;75.2;7.52;20/07/2024;4;no;delivered;5;398.56
18457;DLV-18457;amazon logistics;automobile parts;truck;two day;west;clear;43.5;34.02;05/05/2024;3;no;delivered;4;319.56
18458;DLV-18458;amazon logistics;cosmetics;truck;express;central;clear;230.5;22.25;04/09/2024;7;yes;delayed;2;1269.25
18459;DLV-18459;ekart;automobile parts;bike;standard;north;clear;153.6;43.37;05/02/2024;5;no;delivered;5;898.11
18460;DLV-18460;dhl;groceries;ev bike;two day;east;foggy;277.0;20.45;20/07/2024;10;no;delivered;3;1446.35
18461;DLV-18461;ecom express;automobile parts;truck;two day;north;rainy;119.5;41.45;19/08/2024;6;no;delivered;5;721.85
18462;DLV-18462;delhivery;furniture;van;standard;north;hot;287.8;14.32;13/02/2024;6;no;delivered;3;1481.96
18463;DLV-18463;shadowfax;electronics;van;standard;east;hot;191.9;24.28;17/03/2024;6;no;delivered;4;1032.34
18464;DLV-18464;amazon logistics;fragile items;truck;standard;north;rainy;110.9;24.12;13/04/2024;9;no;delivered;5;626.86
18465;DLV-18465;amazon logistics;automobile parts;ev bike;express;north;clear;195.2;35.83;13/02/2024;6;yes;delayed;3;1133.49
18466;DLV-18466;shadowfax;fragile items;ev bike;express;west;hot;266.6;36.26;26/05/2024;10;yes;delayed;3;1491.78
18467;DLV-18467;xpressbees;groceries;van;two day;south;clear;17.8;17.81;02/10/2024;2;no;delivered;5;142.43
18468;DLV-18468;ecom express;electronics;truck;two day;south;cold;131.3;33.21;12/11/2024;5;no;delivered;5;756.13
18469;DLV-18469;xpressbees;pharmacy;scooter;two day;central;rainy;16.7;23.24;29/12/2024;5;no;delivered;3;153.22
18470;DLV-18470;blue dart;fragile items;scooter;two day;east;clear;187.7;38.64;06/07/2024;6;no;delivered;4;1054.42
18471;DLV-18471;ekart;fragile items;ev van;standard;north;hot;4.8;47.65;24/04/2024;0;no;delivered;5;166.95
18472;DLV-18472;ekart;pharmacy;van;two day;north;stormy;154.6;10.88;16/07/2024;11;no;delivered;4;805.64
18473;DLV-18473;dhl;fragile items;scooter;same day;east;cold;59.8;29.44;31/12/2024;2;no;delivered;5;487.32
18474;DLV-18474;dhl;electronics;ev bike;standard;central;clear;59.8;45.14;17/03/2024;4;no;delivered;5;434.42
18475;DLV-18475;blue dart;pharmacy;ev bike;two day;north;foggy;222.8;33.43;28/12/2024;6;no;delivered;4;1214.29
18476;DLV-18476;xpressbees;electronics;scooter;same day;central;stormy;52.0;2.29;25/08/2024;7;no;delivered;3;366.87
18477;DLV-18477;delhivery;cosmetics;scooter;two day;east;rainy;18.2;20.5;09/02/2024;7;no;delivered;5;152.5
18478;DLV-18478;amazon logistics;electronics;truck;same day;west;clear;116.8;16.04;14/12/2024;4;no;delivered;4;732.12
18479;DLV-18479;shadowfax;pharmacy;ev van;two day;east;clear;135.0;45.26;25/10/2024;3;no;delivered;5;810.78
18480;DLV-18480;ecom express;automobile parts;bike;standard;east;foggy;105.8;27.21;18/10/2024;3;no;delivered;5;610.63
18481;DLV-18481;delhivery;clothing;scooter;same day;south;stormy;155.6;9.68;28/09/2024;6;no;delivered;3;907.04
18482;DLV-18482;ekart;groceries;ev van;same day;south;foggy;110.1;24.7;14/11/2024;7;no;delivered;5;724.6
18483;DLV-18483;ecom express;electronics;ev bike;two day;west;stormy;89.2;32.53;26/07/2024;7;no;delivered;3;543.59
18484;DLV-18484;fedex;cosmetics;truck;same day;north;cold;152.2;19.08;26/08/2024;7;no;delivered;5;918.24
18485;DLV-18485;shadowfax;automobile parts;van;standard;west;clear;10.4;7.45;02/01/2024;0;no;delivered;5;95.6674
18486;DLV-18486;delhivery;electronics;van;same day;central;rainy;7.3;20.64;30/03/2024;4;no;delivered;5;198.42
18487;DLV-18487;xpressbees;furniture;scooter;standard;east;stormy;262.1;6.0;08/09/2024;12;no;delivered;5;1328.5
18488;DLV-18488;ekart;fragile items;ev bike;standard;east;clear;199.6;43.88;30/03/2024;5;no;delivered;4;1129.64
18489;DLV-18489;ecom express;electronics;truck;same day;central;foggy;103.8;29.51;16/01/2024;8;yes;delayed;2;707.53
18490;DLV-18490;dhl;furniture;ev bike;express;north;clear;106.1;3.82;28/05/2024;2;no;delivered;3;591.96
18491;DLV-18491;blue dart;clothing;ev van;express;west;clear;107.6;32.65;29/02/2024;4;yes;delayed;3;685.95
18492;DLV-18492;shadowfax;automobile parts;bike;same day;west;clear;259.7;22.26;01/01/2024;10;yes;delayed;2;1465.28
18493;DLV-18493;fedex;furniture;ev van;standard;south;clear;291.6;11.93;10/02/2024;7;no;delivered;4;1493.79
18494;DLV-18494;fedex;furniture;scooter;standard;central;stormy;90.8;10.05;22/02/2024;5;no;delivered;5;484.15
18495;DLV-18495;ecom express;automobile parts;scooter;express;east;stormy;209.8;0.67;07/08/2024;10;yes;delayed;2;1099.78
18496;DLV-18496;dhl;fragile items;van;standard;south;cold;75.4;17.29;02/05/2024;2;no;delivered;5;428.87
18497;DLV-18497;dhl;documents;scooter;same day;south;cold;221.4;45.16;01/11/2024;7;no;delivered;3;1342.48
18498;DLV-18498;shadowfax;pharmacy;van;same day;west;stormy;285.3;18.18;17/12/2024;12;yes;delayed;2;1581.04
18499;DLV-18499;blue dart;documents;ev bike;two day;central;cold;12.0;36.34;12/10/2024;1;no;delivered;4;169.02
18500;DLV-18500;amazon logistics;furniture;scooter;standard;central;stormy;20.1;1.64;31/01/2024;5;no;delivered;5;105.42
18501;DLV-18501;ekart;fragile items;truck;same day;central;cold;239.1;27.95;09/05/2024;5;no;delivered;5;1379.35
18502;DLV-18502;ekart;automobile parts;van;standard;north;stormy;136.3;37.26;13/06/2024;8;no;delivered;3;793.28
18503;DLV-18503;delhivery;automobile parts;scooter;same day;west;cold;167.0;43.1;29/02/2024;4;no;delivered;5;1064.3
18504;DLV-18504;dhl;furniture;bike;standard;central;rainy;117.5;17.75;04/02/2024;7;no;delivered;5;640.75
18505;DLV-18505;shadowfax;automobile parts;ev van;same day;south;cold;17.2;12.05;01/08/2024;2;no;delivered;3;222.15
18506;DLV-18506;xpressbees;automobile parts;bike;standard;east;cold;121.4;19.02;27/04/2024;4;no;delivered;5;664.06
